npl_publn_id	npl_biblio
965205178	Williams et al. Interpreting Second-Harmonic Generation Images of Collagen I Fibrils. Biophysical Journal 88, 1377-1386 (Feb. 2005).
965227873	Williams & Wagner, Transgenic animals in integrative biology: approaches and interpretations of outcome, J. Appl. Physiol., 88:1119-1126 (2000).
965230379	Williams & Wagner, Transgenic animals in integrative biology: approaches and interpretations of outcome, J. Appl. Physiol., 88:1119-1126 (2000).
965240313	Williams et al., Introduction of foreign genes into tissues of living mice by DNA-coated microprojectiles, Proc natl Acad Sci. USA, vol. 88, Apr. 1991, pp. 11478-11482.
965249680	Williams et al., Wavefront Sensing and Compensation for the Human Eye, (2000), pp. 287-310.
965253414	Williams et al., The immunoglobulin superfamily-domains for cell surface recognition Ann. Rev. Immunol. 6:381-405 (1988).
965253793	Williams et al. (Crystal structure of human cytochrome P450 2C9 with bound warfarin, Nature, 2003, 424 (6947) pp. 464-468, Epub Jul. 13, 2003).
965254928	Williams et al., Dec. 2003, Etch rates for micromachining processing-part II, Journal of Microelectromechanical Systems, 12(6):761-778.
965259654	Williams et al., Coordination Complexes of Cobalt, Journal of Chemical Education, vol. 66, Issue 12, pp. 1043-1045 (1989).
965268352	WILLIAMS ET AL. VIROLOGY vol. 184, 1991, pages 723 - 728
965270742	Williams at al. (Chem. Commun. 2004, 1072
965272716	WILLIAMS ET AL. PROTEIN ENG. vol. 1, 1987, pages 493 - 498
965272717	WILLIAMS ET AL. J. BIOL. CHEM. vol. 265, 1990, pages 11885 - 11889
965272718	WILLIAMS ET AL. J. BIOL. CHEM. vol. 265, no. 33, pages 20673 - 20677
965272768	WILLIAMS ET AL. J. BIOL CHEM. vol. 265, 1990, pages 11885 - 889
965286311	Williams et al. Nitric Oxide-Releasing Nonsteroidal Anti-Inflammatory Drugs (NSAIDs) Alter the Kinetics of Human Colon Cancer Cell Lines More effectively then Traditional NSAIDs: Implications for Colon Cancer Chemoprevention Cancer Research, 61, 3285-3289, Apr. 15, 2001, pp. 3285-3289.
965353624	Williams et al. Changes in skin physiology and clinical appearance after microdroplet placement of hyaluronic acid in aging hands. Journal of Cosmetic Dermatology 8 (2009) 216-225.
965367185	Williams (1995) Trends Biotechnol. 12, 344-349.
965367230	Williams (1995) Trends Biotechnol. 12, 344-349.
965367274	Williams (1995) Trends Biotechnol. 12, 344-349.
965368952	WILLIAMS A M ET AL:  MOLECULAR TAXONOMIC STUDIES ON STREPTOCOCCUS-UBERIS TYPES I AND II DESCRIPTION OF STREPTOCOCCUS-PARAUBERIS NEW-SPECIES, JOURNAL OF APPLIED BACTERIOLOGY, vol. 68, no. 5, 1990, pages 485-490, ISSN: 0021-8847
965375181	Williams et al., Experimantal Cell Research 69:106-112 . (197I).
965375190	Williams et al., Experimantal Cell Research 69:106-112 (1971).
965388374	Williams et al. (1986) Antidiuretic Effect and Pharmacokinetics of Oral 1-Desamino-8-D-Arginine Vasopressin. 1. Studies in Adults and Children, Journal of Clinical Endocrinology and Metabolism 63:129-132.
965411352	Williams et al., Quantitative Competitive Polymerase Chain Reaction: Analysis of Amplified Products of the HIV-1 gag Gene by Capillary Electrophoresis with Laser-Induced Fluorescence Detection, Anal. Biochem., Apr. 1996, 236 (1):146-52, Academic Press, Inc., US.
965415774	Williams et al., Genetic Analysis Using Random Amplified Polymorphic DNA Markers, In Methods in Enzymology, vol. 218 Recombinant DNA Part I, Academic Press, New York, pp. 704-740 (1993).
965427692	WILLIAMS C.A. ET AL.: 'The flavonoids of Tanacetum parthenium an T. vulgare and their anti- inflammatory properties.' PHYTOCHEMISTRY. vol. 51, no. 3, July 1999, pages 417 - 423
965444652	Williams et al (Foye's Principles of Medicinal Chemistry, 5th Edition, pp. 59-61, 2002).
965458554	WILLIAMS ET AL. NATURE vol. 417, 2002, pages 292 - 295
965478642	Williams et al., Neuronal nicotinic acetylcholine receptors, Drug News Perspec (1994) 7(4):205-223.
965501524	Williams et al., Fast Events in Protein Folding: Helix Melting and Formation in a Small Peptide, Biochemistry, 1996 vol. 35, pp. 691-697.
965506453	Williams et al., Nitric Oxide-releasing Nonsteroidal Anti-inflammatory Drugs (NSAIDs) Alter the Kinetics of Human Colon Cancer Cell Lines More Effectively than Traditional NSAIDS: Implications for Colon Cancer Chemoprevention, Cancer Research, vol. 61, pp. 3285-3289, Apr. 15, 2001.
965515499	Williams College Controller's Office, Purchasing Card Procedures, Printed Jun. 23, 2006, www.williams.edu/admin/controller/pcard.html#whatis Jan. 2005.
965517878	WILLIAMS ET AL. ANN. INTERN. MED. vol. 108, 1988, page 616
965520854	WILLIAMS ET AL. NATURE 1984, page 310476
965534537	Williams et al., Passive Snubber Energy Recovery for a GTO Thyristor Inverter Bridge Leg, IEEE Transactions on Industrial Electronics, 2000, 47(1):2-8.
965539121	Williams et al., Autologous plasmin enzyme in the surgical management of diabetic retinopathy, Ophthalmology, 108(10): 1902-5; discussion 1905-6 (Oct. 2001).
965540042	Williams et al. Overcoming the inhibitors of myelin with a novel neurotrophin strategy. The Journal of Biological Chemistry, vol. 280, No. 7, Feb. 18, 5862-5869, 2005.
965541162	Williams et al. (1980) J. Neurochem.; 35, 266-269.
965543733	Williams et al., Ann. Rev. Immunol. 6:381-405, 1988.
965560794	WILLIAMS ET AL. PNAS vol. 100, 2003, pages 4616 - 4621
965566122	Williams et al., Explorations in Quantum Computing, Springer, New York, Dec. 12, 1997, Chapter 11, How to Make a Quantum Computer, pp. 241-265.
965570026	Williams et al. Lasar action in strongly scattering rare-earth-metal-doped dielectric nanophosphors, Phys. Rev. A65, pp. 013807-1-013807-6, (2001).
965571593	WILLIAMS ET AL. ANN. INTERN. MED. vol. 108, 1988, page 616
965577418	Williams et al., Evaluation of the TEOM Dust Monitor, Bureau of Mines Information Circular-IC 9119, United States Dept. of the Interior, 1986.
965581143	Williams et al., Anti-Tumor Necrosis Factor Ameliorates Joint Disease in Murine Collagen-Induced Arthritis, Proc. Natl. Acad. Sci. USA, 89:9784-9788 (1992).
965589417	WILLIAMS ET AL. ANN. INTERN. MED. vol. 108, 1988, page 616
965593051	WILLIAMS ET AL. J. MOL. BIOL. vol. 264, 1996, page 220
965593166	WILLIAMS ET AL. PROC. NATL. ACAD. SCI. vol. 94, 1997, page 11285
965598425	Williams et al., Numerical Analysis of Doubly Rotated Cut Saw Devices, IEEE Ultrasonics Symposium, 1979, pp. 627-631.
965608098	Williams et al., How Can Enzymes be so Efficient?, Chem. Commun., 1973-1976 (2003).
965610365	Williams et al., Electrochemical-Enzymatic Analysis of Blood Glucose and Lactate, Analytical Chemistry, vol. 42, No. 1, Jan. 1990, pp. 118-121.
965624234	WILLIAMS ET AL. NEUROREPORT vol. 13, 2002, pages 821 - 24
965631564	Williams et al., Up-regulation of the Notch ligand Delta-like 4 inhibits VEGF-induced endothelial cell function, Blood, 107:931-939, 2006.
965638399	Williams et al.. Prolonged Storage Effects on the Articular Cartilage of Fresh Human Osteochondral Allografts, Journal of Bone and Joint Surgery, vol. 85-A, No. 1 1, pp. 21 11-21 20 (Nov. 2003).
965641860	WILLIAMS ET AL. DRUG NEWS PERSPEC. vol. 7, no. 4, 1994, page 205
965641961	WILLIAMS ET AL. DN&P vol. 7, no. 4, 1994, page 205
965641981	WILLIAMS ET AL. DN&P vol. 7, no. 4, 1994, pages 205 - 227
965648384	WILLIAMS D. A. ET AL. NATURE vol. 352, no. 6334, 1991, pages 438 - 441
965649383	Williams D.F., u.a: NUMERICAL ANALYSIS OF DOUBLY ROTATED CUT SAW DEVICES. In: IEEE Ultrasonics Symposium, 1979, S. 627-631.
965651794	WILLIAMS ET AL. GENES DEV. vol. 5, 1991, pages 1553 - 1567
965652951	WILLIAMS ET AL. J. ORG. CHEM. Bd. 45, 1980, Seite 5082
965668046	Williams BR, Role of the Double-Stranded RNA-activated Protein kinase (PKR) in Cell Regulation, Biochem Soc Trans, 1997, 25(2):509-513.
965668146	Williams BR, Role of the Double-Stranded RNA-activated Protein kinase (PKR) in Cell Regulation, Biochem Soc Trans, 1997, 25(2):509-513.
965668245	Williams BR, Role of the Double-Stranded RNA-activated Protein kinase (PKR) in Cell Regulation, Biochem Soc Trans, 1997, 25(2):509-513.
965668344	Williams BR, Role of the Double-Stranded RNA-activated Protein kinase (PKR) in Cell Regulation, Biochem Soc Trans, 1997, 25(2):509-513.
965669413	Williams et al (Foye's Principles of Medicinal Chemistry, 5th Edition, p. 50, 2002).
965696056	Williams BR, Role of the Double-Stranded RNA-activated Protein kinase (PKR) in Cell Regulation, Biochem Soc Trans, 1997, 25(2):509-513.
965696159	Williams BR, Role of the Double-Stranded RNA-activated Protein kinase (PKR) in Cell Regulation, Biochem Soc Trans, 1997, 25(2):509-513.
965698992	Williams et al., The construction of a polyethylene calibration curve for gel permeation chromatography using polystyrene fractions, Journal of Polymer Science Part B: Polymer Letters, vol. 6:9 (1968) 621-4, John Wiley & Sons, Inc.
965729382	Williams et al., Drinking water: New disinfecting medium boosts water treatment, Filtration=Separation, Mar./Apr. 2010, pp. 16-19.
965730428	Williams et al. (Foye's Principles of Medicinal Chemistry, 5th edition, pp. 50 and 59-61, 2002).
965738329	Williams et al., Nonpeptide oxytocin antagonists: analogs of L-371,257 with improved potency, Bioorganic & Medicinal Chemistry Letters, 9:1311-1316, 1999.
965751751	Williams et al. Meeting the needs of type 2 diabetes patients Highlights from the society for medicines research symposium type II diabetes: Mechanisms and emerging therapeutic targets, held Jun. 17, 2004, in London, United Kingdom, Drug News and Perspectives, 17(8) 1-4 (Oct. 2004).
965752534	Williams et al. Genome Sequence Surveys of Brachiola algerae and Edhazardia aedis Reveal Micriosporidia With Low Gene Densities, BMC Genomics, 9(200): 1-9, Apr. 29, 2008.
965767548	Williams College Controller's Office. Purchasing Card Procedures. http://www.williams.edu/admin/controller/pcard.html#whatis. Jan. 2005.
965795433	Williams College Controller's Office. Purchasing Card Procedures. http://www.williams.edu/admin/controller/pcard.html#whatis. Jan. 2005.
965799015	WILLIAMS ET AL. HUM. MOL. GENET. vol. 8, 1999, pages 1729 - 1739
965814316	Williams et al. JBC 1991 266:5182.
965817305	Williams et al., Diphtheria Toxin Receptor Binding Domain Substitution with Interleukin-2: Genetic Construction and Properties of a Diphtheria Toxin-Related Interleukin-2 Fusion Protein, Protein Eng., 1(6):493-498 (1987).
965821787	Williams et al. (Nucleic Acids Research, 1990, vol. 18, No. 22, p. 6531-6535).
965826124	Williams et al. Self-Adjusting Trees In Practice For Large Text Collections, Department of Computer Science, RMIT University, Jun. 2002, pp. 1-14.
965863773	Williams et al., Evaluation of drug physical form during granulation, tabletting and storage, International Journal of Pharmaceutics, vol. 29, (2004), pp. 29-39.
965870163	Williams et al., Identification of two active site residues in human angiotensin I-converting enzyme. J. Biol. Chem., 269: 29430-29434 (1994).
965891787	WILLIAMS ES; YOUNG S.: 'Chronic wasting disease of captive mule deer: a spongiform encephalopathy' J. WILDL. DIS. vol. 16, 1980, pages 89 - 98
965899632	Williams et al., The Potential of the Cell Processor for Scientific Computing, Conference on Computing Frontiers, ACM, 2006, pp. 9-20.
965905212	Williams et al., Collagen Fibril Formation, Journal of Biological Chemistry, vol. 253 (18) (1978), pp. 6578-6585.
965909583	Williams et al. (Foye's Principles of Medicinal Chemistry, Fifth Edition, pp. 59-63, 2002).
965916722	Williams et al., The Potential of the Cell Processor for Scientific Computing, Conference on Computing Frontiers, ACM, 2006, pp. 9-20.
965918902	Williams et al., Introduction of Foreign Genes Into Tissues of Living Mice by DNA-Coated Microprojectiles, PNAS, 88:2726-2729 (1991).
965922646	Williams et al., Automated Positioning and Alignment Systems, Advanced Integration Technology, Inc., Society of Automated Engineers, Inc., Automated Fastening Conference & Exposition, Sep. 2000 (9 pgs.).
965924093	Williams et al., Perpendicular Write Process and Head Design IEEE Transactions on Magnetics, vol. 38, No. 4, Jul. 2002.
965932044	Williams et al., Developing and maintaining protective CD8+ memory T cells, Immunol. Rev., 211: 146-153, 2006.
965932282	Williams et al., Ann. Surg., 1981, 194(6), p. 737-744.
965932590	Williams et al., Selected secondary metabolites from the phytolaccaceae and their biological pharmaceutical significance. Recent research developments in phytochemistry 6:13-68, (2002).
965942676	Williams et al., Electrochemical-Enzymatic Analysis of Blood Glucose and Lactate, Analytical Chemistry, vol. 42, No. 1, Jan. 1990, pp. 118-121.
965942692	Williams et al, Automated Positioning and Alignment Systems, Advanced Integration Technology, Inc., Society of Automated Engineers, Inc., Automated Fastening Conference & Exposition, Sep. 2000 (9 pgs.).
965950345	Williams et al. Patient safety-incorporating drawing software into root cause analysis software. J Am Med Inform Assoc. 2000;9(Nov.-Dec. suppl):S52-S53.
965963172	Williams and Martin, Applications of PHAs in Medicine and Pharmacy, in Biopolymers, vol. 4, Polyesters III-Applications and Commercial Products, Dio and Steinbuchel (eds), Wiley-VCH: pp. 91-127 (2002).
965969231	Williams et al., Bioactive and Nuclease Resistant L-DNA Ligand of Vasopressin, PNAS, 1997, vol. 94, pp. 11285-11290.
965969436	Williams et al., 1993, 5-Chloro-3-(phenylsulfonyl)indole-2-carboxamide: A Novel, Non-Nucleoside Inhibitor of HIV-1 Reverse Transcriptase, J. Med. Chem., 36(9):1291-1294.
965970936	Williams et al. 2004, Prostratin Antagonizes HIV Latency by Activating NF-kappaB. J. Biol. Chem. 279(40):42008-42017.
965975289	Williams et al., O., Sparse Bayesian Learning for Efficient Visual Tracking, IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 27, No. 8, pp. 1292-1312, Aug. 2005.
965980913	WILLIAMS CHEMTECH vol. 26, 1996, pages 38 - 44
965980914	WILLIAMS CHEA4TECH vol. 26, 1996, pages 38 - 44
965981073	Williams et al (Nature, Aug. 1991, 352:438-441).
965981077	Williams et al., Fibronectin and VLA-4 in hematopoietic Stem Cells-Microenvironment Interactions, Nature, 352, pp. 438-441 (1991).
965982291	WILLIAMS ET AL. TISSUE ANTIGEN vol. 49, 1997, page 129
965984736	WILLIAMS EASY HITCH INC INFORMATION BOOKLET, [Online] Retrieved from the Internet: <URL:http://www.easyhitch.biz/pdf/booklet.pdf> [retrieved on 2009-01-19]
965987424	Williams et al J American Chemical Society vol. 77 No. 14 Jul. 20 1955 pp. 3701-3707.
965993995	Williams et al., Enhanced Oxalate Removal Utilizing the Multi-Functional Purox Process, Light Metals (1998), 81-87.
965995881	Williams et al., Six Degree of Freedom Mag-Lev Stage Development, SPIE vol. 3051, 856-867 Jan. 1, 1997.
966002616	Williams et al, Tetrahedron Lett. 2001, 42; 543-546.
966009179	Williams et al. A database analysis method identifies an endogenous trans-acting short-interfering RNA that targets the Arabidopsis ARF2, ARF3, and ARF4 genes. Proc. Natll. Acad. Sci. USA 102:9703-9708 (2005).
966011889	Williams et al., Genetic Analysis Using Random Amplified Polymorphic DNA Markers,In Methods in Enzymology, vol. 218 Recombinant DNA Part I, Academic Press, New York, pp. 704-740 (1993).
966019727	WILLIAMS ET AL. PROC. NATL. ACAD. SCI. USA vol. 95, 1998, page 14932
966020822	Williams et al. Composite Spoolable Pipe Development, Advancements, and Limitations Paper presneted at the 2000 Offshore Technology Conference held in Houston, Texas from May 1-4, 2000, pp. 1-16.
966021902	Williams et al. (Web Release Sep. 15, 2007) Dual Electrospray Ion Source for Electron-Transfer Dissociation on a Hybrid Linear Ion Trap-Orbitrap Mass Spectrometer, Anal. Chem. 79(20):7916-7919.
